order_id,customer_id,order_date,delivery_date,delivery_days,region,product_category,payment_method,quantity,unit_price,discount,sales_amount,churn_status,rating,is_returned
ORD2243,CUST408,2023-01-26,2023-02-02,7,East,Clothing,Debit Card,1,300.98,0.06,282.92,Retained,5,No
ORD2244,CUST74,2023-10-05,2023-10-09,4,East,Sports,COD,3,3669.63,0.2,8807.11,Retained,4,No
ORD2245,CUST377,2023-06-17,2023-06-18,1,West,Clothing,Credit Card,4,355.94,0.12,1252.91,Retained,4,No
ORD2246,CUST233,2023-12-26,2024-01-01,6,South,Home Decor,Net Banking,3,3057.33,0.05,8713.39,Retained,3,Yes
ORD2247,CUST464,2023-03-18,2023-03-24,6,South,Electronics,Net Banking,2,2788.13,0.21,4405.25,Retained,4,Yes
ORD2248,CUST467,2023-10-30,2023-11-06,7,South,Electronics,UPI,2,4850.31,0.17,8051.51,Retained,4,No
ORD2249,CUST332,2023-12-21,2023-12-29,8,West,Sports,Net Banking,1,2524.22,0.26,1867.92,Retained,5,No
ORD2250,CUST112,2023-05-19,2023-05-22,3,East,Electronics,Credit Card,4,505.29,0.04,1940.31,Retained,5,No
ORD2251,CUST64,2023-09-20,2023-09-26,6,South,Sports,UPI,2,2848.1,0.24,4329.11,Retained,4,No
ORD2252,CUST333,2023-10-18,2023-10-20,2,West,Sports,Debit Card,2,4237.26,0.2,6779.62,Retained,4,No
ORD2253,CUST64,2023-11-29,2023-12-08,9,South,Sports,Net Banking,4,4984.88,0.03,19341.33,Retained,4,Yes
ORD2254,CUST246,2023-11-23,2023-11-25,2,North,Electronics,UPI,3,2265.65,0.21,5369.59,Retained,4,No
ORD2255,CUST486,2023-07-16,2023-07-19,3,South,Sports,Credit Card,4,1737.43,0.13,6046.26,Retained,2,No
ORD2256,CUST354,2023-02-02,2023-02-04,2,South,Electronics,COD,3,4551.94,0.28,9832.19,Retained,3,No
ORD2257,CUST392,2023-06-25,2023-07-04,9,East,Sports,COD,2,1117.96,0.04,2146.48,Retained,2,No
ORD2258,CUST58,2023-02-24,2023-02-25,1,West,Beauty,Credit Card,2,3154.06,0.19,5109.58,Retained,2,No
ORD2259,CUST55,2023-10-21,2023-10-26,5,East,Sports,Credit Card,2,2147.43,0.11,3822.43,Retained,3,No
ORD2260,CUST11,2023-12-28,2023-12-29,1,East,Clothing,COD,1,397.2,0.29,282.01,Retained,4,No
ORD2261,CUST59,2023-01-13,2023-01-18,5,East,Sports,UPI,1,1866.98,0.1,1680.28,Retained,5,No
ORD2262,CUST423,2023-08-10,2023-08-18,8,East,Home Decor,COD,1,1473.1,0.29,1045.9,Retained,4,No
ORD2263,CUST98,2023-02-24,2023-03-04,8,East,Sports,Credit Card,4,3493.24,0.27,10200.26,Retained,3,No
ORD2264,CUST275,2023-10-13,2023-10-21,8,South,Clothing,Net Banking,2,4754.19,0.08,8747.71,Retained,2,Yes
ORD2265,CUST207,2023-10-23,2023-10-25,2,East,Clothing,Debit Card,2,1486.63,0.24,2259.68,Retained,4,Yes
ORD2266,CUST43,2023-03-30,2023-04-07,8,East,Electronics,Net Banking,4,4095.04,0.3,11466.11,Retained,3,Yes
ORD2267,CUST384,2023-04-06,2023-04-11,5,West,Beauty,Net Banking,1,465.73,0.08,428.47,Retained,4,No
ORD2268,CUST479,2023-11-23,2023-11-24,1,North,Sports,Credit Card,4,2782.98,0.13,9684.77,Retained,5,No
ORD2269,CUST119,2023-06-24,2023-07-01,7,South,Electronics,COD,1,538.64,0.16,452.46,Retained,2,No
ORD2270,CUST156,2023-02-13,2023-02-19,6,South,Beauty,UPI,2,4683.36,0.09,8523.72,Retained,3,No
ORD2271,CUST369,2023-03-01,2023-03-06,5,South,Sports,Net Banking,3,3878.49,0.0,11635.47,Retained,4,No
ORD2272,CUST78,2023-07-25,2023-07-26,1,East,Home Decor,COD,1,3358.16,0.07,3123.09,Retained,5,No
ORD2273,CUST77,2023-05-28,2023-05-29,1,East,Sports,UPI,2,4154.7,0.08,7644.65,Retained,5,No
ORD2274,CUST246,2023-05-02,2023-05-08,6,East,Clothing,Net Banking,2,3308.1,0.13,5756.09,Retained,5,No
ORD2275,CUST128,2023-07-15,2023-07-22,7,West,Clothing,UPI,3,4850.93,0.05,13825.15,Retained,3,No
ORD2276,CUST84,2023-12-13,2023-12-14,1,North,Home Decor,COD,2,3627.0,0.26,5367.96,Retained,5,No
ORD2277,CUST487,2023-10-12,2023-10-21,9,East,Electronics,Debit Card,2,4638.36,0.21,7328.61,Retained,2,No
ORD2278,CUST153,2023-10-14,2023-10-18,4,North,Beauty,COD,1,2682.23,0.03,2601.76,Retained,2,No
ORD2279,CUST473,2023-10-12,2023-10-17,5,West,Sports,Credit Card,1,761.91,0.2,609.53,Churned,5,No
ORD2280,CUST118,2023-10-22,2023-10-24,2,South,Clothing,UPI,3,2735.25,0.2,6564.6,Retained,5,No
ORD2281,CUST293,2023-11-26,2023-12-04,8,East,Electronics,Debit Card,3,808.99,0.29,1723.15,Retained,2,No
ORD2282,CUST287,2023-08-28,2023-08-30,2,North,Home Decor,UPI,2,3043.97,0.0,6087.94,Retained,2,Yes
ORD2283,CUST356,2023-02-06,2023-02-09,3,North,Clothing,UPI,1,2515.97,0.07,2339.85,Retained,1,Yes
ORD2284,CUST317,2023-03-26,2023-04-04,9,East,Home Decor,Net Banking,3,3188.36,0.28,6886.86,Retained,2,No
ORD2285,CUST79,2023-09-19,2023-09-21,2,South,Sports,Credit Card,3,248.23,0.28,536.18,Retained,3,No
ORD2286,CUST435,2023-07-17,2023-07-23,6,South,Beauty,UPI,4,1135.23,0.22,3541.92,Retained,5,No
ORD2287,CUST400,2023-06-03,2023-06-07,4,South,Clothing,COD,3,2558.39,0.23,5909.88,Retained,4,Yes
ORD2288,CUST89,2023-10-25,2023-11-01,7,West,Clothing,COD,2,4762.42,0.03,9239.09,Retained,5,No
ORD2289,CUST151,2023-10-28,2023-11-03,6,North,Sports,Net Banking,1,2041.32,0.15,1735.12,Retained,5,No
ORD2290,CUST40,2023-12-25,2024-01-03,9,North,Electronics,Credit Card,3,2236.99,0.07,6241.2,Retained,4,No
ORD2291,CUST8,2023-02-19,2023-02-28,9,North,Beauty,Credit Card,4,3630.54,0.05,13796.05,Retained,5,No
ORD2292,CUST335,2023-10-06,2023-10-10,4,West,Clothing,COD,1,3098.21,0.24,2354.64,Retained,4,No
ORD2293,CUST310,2023-01-20,2023-01-21,1,North,Beauty,Debit Card,3,1634.85,0.04,4708.37,Retained,3,No
ORD2294,CUST69,2023-01-02,2023-01-04,2,West,Clothing,Net Banking,4,2171.92,0.14,7471.4,Retained,4,No
ORD2295,CUST75,2023-04-03,2023-04-11,8,South,Beauty,Net Banking,3,1244.96,0.28,2689.11,Retained,4,No
ORD2296,CUST493,2023-03-19,2023-03-27,8,East,Home Decor,COD,1,4836.9,0.06,4546.69,Retained,5,Yes
ORD2297,CUST484,2023-08-10,2023-08-12,2,North,Clothing,COD,1,827.05,0.29,587.21,Retained,5,No
ORD2298,CUST471,2023-12-04,2023-12-08,4,North,Beauty,Debit Card,1,1984.82,0.3,1389.37,Retained,4,No
ORD2299,CUST2,2023-12-31,2024-01-01,1,South,Electronics,Debit Card,2,324.03,0.17,537.89,Retained,5,No
ORD2300,CUST235,2023-05-14,2023-05-21,7,East,Home Decor,Credit Card,3,1264.54,0.05,3603.94,Churned,2,No
ORD2301,CUST180,2023-04-11,2023-04-15,4,West,Home Decor,Net Banking,2,3946.26,0.09,7182.19,Retained,5,No
ORD2302,CUST354,2023-04-26,2023-05-04,8,East,Electronics,Net Banking,1,1165.64,0.13,1014.11,Retained,4,No
ORD2303,CUST19,2023-07-02,2023-07-11,9,South,Beauty,COD,4,584.3,0.09,2126.85,Retained,1,No
ORD2304,CUST414,2023-08-01,2023-08-10,9,South,Sports,Credit Card,3,2477.38,0.08,6837.57,Retained,4,Yes
ORD2305,CUST123,2023-08-08,2023-08-11,3,East,Electronics,Net Banking,2,247.85,0.29,351.95,Retained,4,No
ORD2306,CUST63,2023-04-09,2023-04-14,5,West,Beauty,Credit Card,3,606.88,0.05,1729.61,Retained,2,No
ORD2307,CUST323,2023-03-01,2023-03-07,6,West,Electronics,Credit Card,4,4076.6,0.22,12718.99,Retained,5,No
ORD2308,CUST357,2023-01-25,2023-01-31,6,North,Electronics,COD,2,3903.07,0.0,7806.14,Retained,2,No
ORD2309,CUST332,2023-02-07,2023-02-15,8,West,Clothing,Credit Card,1,4592.67,0.18,3765.99,Retained,5,No
ORD2310,CUST67,2023-03-05,2023-03-11,6,East,Beauty,Debit Card,2,4301.67,0.27,6280.44,Retained,4,No
ORD2311,CUST445,2023-09-10,2023-09-16,6,South,Sports,Debit Card,3,3479.24,0.09,9498.33,Retained,3,No
ORD2312,CUST413,2023-02-08,2023-02-12,4,North,Clothing,UPI,3,451.2,0.06,1272.38,Retained,4,No
ORD2313,CUST318,2023-01-26,2023-02-02,7,North,Electronics,COD,3,3957.67,0.2,9498.41,Retained,4,No
ORD2314,CUST287,2023-05-30,2023-06-07,8,South,Electronics,UPI,3,4258.45,0.21,10092.53,Retained,4,No
ORD2315,CUST360,2023-08-01,2023-08-04,3,West,Electronics,Debit Card,1,4035.59,0.21,3188.12,Retained,4,No
ORD2316,CUST303,2023-10-06,2023-10-13,7,South,Beauty,UPI,2,2640.7,0.1,4753.26,Retained,4,No
ORD2317,CUST16,2023-09-01,2023-09-04,3,West,Beauty,COD,1,1317.93,0.08,1212.5,Churned,4,No
ORD2318,CUST256,2023-02-24,2023-03-04,8,South,Clothing,COD,1,4257.58,0.29,3022.88,Retained,5,No
ORD2319,CUST130,2023-11-03,2023-11-04,1,East,Sports,Credit Card,1,3690.38,0.28,2657.07,Retained,3,No
ORD2320,CUST128,2023-07-25,2023-07-26,1,West,Clothing,Net Banking,3,4907.65,0.14,12661.74,Retained,4,No
ORD2321,CUST282,2023-12-31,2024-01-06,6,East,Home Decor,Credit Card,3,947.32,0.25,2131.47,Retained,3,No
ORD2322,CUST278,2023-04-09,2023-04-18,9,North,Electronics,COD,3,1283.19,0.14,3310.63,Retained,5,No
ORD2323,CUST44,2023-08-27,2023-08-31,4,South,Electronics,Debit Card,2,1216.63,0.13,2116.94,Retained,5,Yes
ORD2324,CUST237,2023-08-11,2023-08-17,6,North,Electronics,Debit Card,4,4004.19,0.05,15215.92,Retained,3,No
ORD2325,CUST328,2023-10-11,2023-10-16,5,North,Clothing,Credit Card,3,1097.16,0.13,2863.59,Retained,2,No
ORD2326,CUST6,2023-12-15,2023-12-16,1,North,Clothing,COD,2,519.97,0.16,873.55,Retained,1,No
ORD2327,CUST495,2023-10-11,2023-10-17,6,North,Electronics,Debit Card,3,4993.09,0.01,14829.48,Retained,4,No
ORD2328,CUST45,2023-07-01,2023-07-10,9,South,Clothing,COD,3,319.12,0.13,832.9,Retained,4,Yes
ORD2329,CUST481,2023-12-09,2023-12-12,3,North,Beauty,Debit Card,1,4209.17,0.23,3241.06,Retained,5,No
ORD2330,CUST224,2023-03-17,2023-03-20,3,South,Beauty,COD,1,1953.76,0.2,1563.01,Retained,4,Yes
ORD2331,CUST83,2023-05-29,2023-05-31,2,South,Clothing,UPI,1,4239.75,0.19,3434.2,Retained,3,No
ORD2332,CUST103,2023-12-10,2023-12-14,4,East,Electronics,COD,2,2862.18,0.27,4178.78,Retained,5,No
ORD2333,CUST456,2023-07-23,2023-07-26,3,West,Clothing,COD,4,4527.83,0.01,17930.21,Retained,4,No
ORD2334,CUST68,2023-11-25,2023-11-27,2,West,Clothing,Credit Card,4,4645.73,0.17,15423.82,Retained,4,Yes
ORD2335,CUST161,2023-10-31,2023-11-01,1,South,Clothing,UPI,2,243.67,0.24,370.38,Retained,2,No
ORD2336,CUST283,2023-04-25,2023-04-28,3,East,Home Decor,Net Banking,3,561.98,0.16,1416.19,Retained,4,No
ORD2337,CUST118,2023-08-07,2023-08-13,6,South,Beauty,Credit Card,2,1401.72,0.1,2523.1,Retained,5,No
ORD2338,CUST383,2023-10-14,2023-10-23,9,South,Sports,Net Banking,3,3412.71,0.04,9828.6,Retained,4,No
ORD2339,CUST108,2023-05-08,2023-05-13,5,South,Sports,Debit Card,2,4463.71,0.27,6517.02,Retained,3,Yes
ORD2340,CUST357,2023-05-20,2023-05-23,3,East,Home Decor,Net Banking,2,2407.72,0.14,4141.28,Retained,4,No
ORD2341,CUST295,2023-12-14,2023-12-19,5,West,Clothing,COD,2,3113.47,0.26,4607.94,Retained,5,No
ORD2342,CUST189,2023-04-07,2023-04-12,5,East,Home Decor,Net Banking,4,1104.8,0.18,3623.74,Retained,3,No
ORD2343,CUST308,2023-08-22,2023-08-27,5,North,Home Decor,Credit Card,1,4063.84,0.2,3251.07,Retained,4,No
ORD2344,CUST262,2023-03-24,2023-03-31,7,East,Electronics,Credit Card,2,4843.17,0.24,7361.62,Retained,5,No
ORD2345,CUST133,2023-05-14,2023-05-19,5,East,Beauty,Net Banking,4,1489.27,0.2,4765.66,Retained,3,No
ORD2346,CUST338,2023-10-11,2023-10-18,7,East,Sports,Credit Card,1,2575.16,0.12,2266.14,Retained,4,No
ORD2347,CUST323,2023-04-22,2023-05-01,9,East,Clothing,Credit Card,1,613.36,0.15,521.36,Retained,4,No
ORD2348,CUST112,2023-09-11,2023-09-16,5,West,Sports,Net Banking,2,2883.86,0.24,4383.47,Retained,4,No
ORD2349,CUST281,2023-02-15,2023-02-17,2,North,Sports,UPI,3,2613.36,0.11,6977.67,Retained,4,No
ORD2350,CUST18,2023-10-29,2023-11-03,5,West,Beauty,UPI,3,893.3,0.12,2358.31,Retained,3,No
ORD2351,CUST201,2023-07-27,2023-08-04,8,West,Sports,Debit Card,3,2321.92,0.03,6756.79,Retained,4,No
ORD2352,CUST174,2023-11-27,2023-12-01,4,East,Sports,Credit Card,2,1803.7,0.27,2633.4,Churned,3,No
ORD2353,CUST455,2023-12-31,2024-01-02,2,South,Home Decor,Net Banking,3,2704.79,0.03,7870.94,Retained,4,No
ORD2354,CUST166,2023-12-02,2023-12-05,3,South,Beauty,Credit Card,4,3011.14,0.19,9756.09,Retained,3,Yes
ORD2355,CUST391,2023-02-10,2023-02-19,9,West,Electronics,COD,4,240.78,0.12,847.55,Retained,1,No
ORD2356,CUST225,2023-06-14,2023-06-23,9,West,Clothing,Credit Card,4,3852.83,0.12,13561.96,Retained,5,Yes
ORD2357,CUST208,2023-12-26,2024-01-03,8,East,Sports,Credit Card,4,3622.47,0.2,11591.9,Retained,4,No
ORD2358,CUST71,2023-08-14,2023-08-22,8,West,Clothing,UPI,1,1958.17,0.02,1919.01,Retained,5,Yes
ORD2359,CUST329,2023-01-14,2023-01-22,8,East,Electronics,Net Banking,4,454.09,0.18,1489.42,Retained,2,No
ORD2360,CUST1,2023-05-24,2023-06-01,8,South,Clothing,Credit Card,3,3823.68,0.23,8832.7,Retained,4,No
ORD2361,CUST425,2023-04-02,2023-04-10,8,South,Electronics,UPI,2,4784.84,0.25,7177.26,Retained,3,No
ORD2362,CUST90,2023-08-30,2023-08-31,1,North,Home Decor,Debit Card,3,1352.73,0.05,3855.28,Retained,5,No
ORD2363,CUST204,2023-11-12,2023-11-18,6,South,Sports,UPI,4,1752.92,0.27,5118.53,Retained,5,No
ORD2364,CUST115,2023-10-31,2023-11-09,9,West,Electronics,UPI,1,1082.3,0.2,865.84,Retained,2,No
ORD2365,CUST114,2023-09-19,2023-09-27,8,South,Clothing,UPI,4,2969.29,0.26,8789.1,Retained,5,No
ORD2366,CUST312,2023-05-13,2023-05-16,3,East,Sports,Credit Card,2,943.24,0.15,1603.51,Retained,3,No
ORD2367,CUST488,2023-07-30,2023-07-31,1,South,Home Decor,Credit Card,3,1909.73,0.16,4812.52,Retained,4,No
ORD2368,CUST18,2023-07-19,2023-07-21,2,North,Sports,Debit Card,2,3545.66,0.28,5105.75,Retained,5,No
ORD2369,CUST164,2023-10-11,2023-10-13,2,South,Electronics,COD,2,2888.56,0.27,4217.3,Retained,5,No
ORD2370,CUST457,2023-09-10,2023-09-17,7,East,Home Decor,COD,2,2055.02,0.13,3575.73,Retained,5,No
ORD2371,CUST14,2023-03-29,2023-04-04,6,East,Clothing,COD,3,2217.2,0.08,6119.47,Retained,3,No
ORD2372,CUST329,2023-04-07,2023-04-09,2,West,Home Decor,Debit Card,4,2898.13,0.12,10201.42,Retained,2,No
ORD2373,CUST110,2023-04-25,2023-05-03,8,South,Home Decor,COD,2,228.15,0.12,401.54,Retained,3,No
ORD2374,CUST334,2023-01-28,2023-02-06,9,East,Beauty,COD,3,576.85,0.09,1574.8,Retained,4,No
ORD2375,CUST423,2023-04-30,2023-05-07,7,North,Home Decor,UPI,1,4430.04,0.08,4075.64,Retained,5,No
ORD2376,CUST331,2023-05-19,2023-05-23,4,West,Home Decor,Credit Card,3,573.82,0.26,1273.88,Retained,3,No
ORD2377,CUST63,2023-04-26,2023-04-27,1,North,Sports,Credit Card,1,3592.66,0.02,3520.81,Retained,4,No
ORD2378,CUST149,2023-02-13,2023-02-17,4,South,Clothing,UPI,3,4616.18,0.2,11078.83,Churned,3,No
ORD2379,CUST297,2023-02-05,2023-02-09,4,South,Sports,UPI,4,1499.28,0.05,5697.26,Retained,3,No
ORD2380,CUST486,2023-03-16,2023-03-24,8,South,Sports,UPI,2,1978.36,0.1,3561.05,Retained,4,No
ORD2381,CUST485,2023-04-22,2023-04-26,4,West,Electronics,Credit Card,4,2930.82,0.02,11488.81,Retained,4,No
ORD2382,CUST259,2023-06-13,2023-06-17,4,East,Sports,COD,3,4432.2,0.08,12232.87,Retained,5,Yes
ORD2383,CUST3,2023-05-03,2023-05-05,2,West,Beauty,UPI,2,4721.15,0.23,7270.57,Retained,3,No
ORD2384,CUST144,2023-10-17,2023-10-24,7,North,Beauty,Debit Card,1,3749.9,0.27,2737.43,Retained,5,No
ORD2385,CUST284,2023-01-19,2023-01-23,4,West,Electronics,UPI,3,615.77,0.07,1718.0,Retained,2,No
ORD2386,CUST496,2023-09-28,2023-10-04,6,North,Clothing,Net Banking,2,3411.94,0.14,5868.54,Retained,3,No
ORD2387,CUST38,2023-03-12,2023-03-15,3,West,Clothing,UPI,1,2169.46,0.14,1865.74,Retained,4,No
ORD2388,CUST241,2023-02-23,2023-03-02,7,East,Sports,Credit Card,1,2459.36,0.26,1819.93,Retained,5,No
ORD2389,CUST397,2023-12-14,2023-12-20,6,North,Sports,UPI,4,435.91,0.23,1342.6,Retained,3,No
ORD2390,CUST81,2023-12-22,2023-12-25,3,South,Sports,Net Banking,3,1117.1,0.15,2848.6,Retained,3,No
ORD2391,CUST123,2023-12-19,2023-12-23,4,South,Clothing,Debit Card,1,3994.47,0.2,3195.58,Retained,4,Yes
ORD2392,CUST42,2023-07-14,2023-07-19,5,West,Home Decor,COD,2,2379.0,0.25,3568.5,Retained,3,No
ORD2393,CUST437,2023-08-16,2023-08-25,9,South,Beauty,UPI,1,1647.98,0.0,1647.98,Retained,5,No
ORD2394,CUST261,2023-09-26,2023-10-02,6,North,Home Decor,Net Banking,1,2043.29,0.12,1798.1,Retained,5,No
ORD2395,CUST462,2023-11-16,2023-11-20,4,South,Home Decor,Net Banking,4,4301.12,0.27,12559.27,Retained,2,No
ORD2396,CUST347,2023-02-24,2023-03-03,7,East,Clothing,Debit Card,4,3795.2,0.22,11841.02,Retained,4,No
ORD2397,CUST181,2023-06-05,2023-06-07,2,East,Home Decor,Credit Card,2,1507.11,0.16,2531.94,Retained,5,No
ORD2398,CUST280,2023-03-20,2023-03-24,4,West,Electronics,UPI,4,764.01,0.16,2567.07,Retained,3,No
ORD2399,CUST396,2023-05-11,2023-05-16,5,North,Sports,Net Banking,1,1409.59,0.1,1268.63,Retained,4,No
ORD2400,CUST341,2023-04-04,2023-04-08,4,East,Electronics,Debit Card,1,4619.63,0.16,3880.49,Retained,2,No
ORD2401,CUST409,2023-05-19,2023-05-23,4,East,Beauty,COD,4,2991.63,0.2,9573.22,Retained,4,Yes
ORD2402,CUST97,2023-12-16,2023-12-25,9,North,Sports,Net Banking,1,2760.71,0.13,2401.82,Retained,3,No
ORD2403,CUST461,2023-03-25,2023-03-27,2,South,Home Decor,Debit Card,1,3062.69,0.21,2419.53,Retained,5,No
ORD2404,CUST253,2023-11-15,2023-11-21,6,South,Beauty,Credit Card,2,1956.94,0.26,2896.27,Retained,4,No
ORD2405,CUST164,2023-06-18,2023-06-26,8,West,Sports,Credit Card,4,4074.11,0.05,15481.62,Retained,3,No
ORD2406,CUST232,2023-01-29,2023-02-06,8,South,Home Decor,Net Banking,1,2711.77,0.14,2332.12,Retained,5,No
ORD2407,CUST20,2023-10-06,2023-10-13,7,North,Electronics,Net Banking,4,760.39,0.12,2676.57,Retained,2,No
ORD2408,CUST182,2023-06-19,2023-06-23,4,East,Sports,UPI,2,819.51,0.21,1294.83,Retained,4,No
ORD2409,CUST336,2023-11-23,2023-11-30,7,South,Home Decor,Debit Card,4,2776.92,0.07,10330.14,Retained,4,No
ORD2410,CUST418,2023-03-08,2023-03-14,6,West,Electronics,Net Banking,1,4695.54,0.19,3803.39,Retained,3,No
ORD2411,CUST330,2023-02-19,2023-02-25,6,South,Beauty,UPI,4,1680.09,0.26,4973.07,Retained,5,No
ORD2412,CUST391,2023-08-31,2023-09-02,2,North,Beauty,UPI,1,4373.8,0.13,3805.21,Retained,5,No
ORD2413,CUST111,2023-08-07,2023-08-15,8,West,Beauty,Net Banking,1,3867.66,0.27,2823.39,Retained,2,No
ORD2414,CUST117,2023-05-13,2023-05-21,8,South,Beauty,Credit Card,1,1389.5,0.3,972.65,Retained,4,No
ORD2415,CUST462,2023-12-24,2023-12-31,7,West,Clothing,Debit Card,2,374.44,0.03,726.41,Retained,4,No
ORD2416,CUST123,2023-10-06,2023-10-15,9,North,Sports,Debit Card,4,688.87,0.07,2562.6,Retained,5,Yes
ORD2417,CUST464,2023-02-13,2023-02-21,8,East,Sports,Credit Card,2,3696.77,0.29,5249.41,Retained,3,No
ORD2418,CUST379,2023-07-28,2023-08-06,9,North,Clothing,Net Banking,4,1158.41,0.29,3289.88,Retained,4,No
ORD2419,CUST277,2023-05-31,2023-06-09,9,North,Home Decor,Debit Card,2,1982.1,0.03,3845.27,Retained,4,No
ORD2420,CUST54,2023-03-14,2023-03-20,6,North,Home Decor,Net Banking,3,2608.16,0.0,7824.48,Retained,4,No
ORD2421,CUST257,2023-04-24,2023-04-26,2,North,Beauty,Net Banking,1,3682.25,0.05,3498.14,Retained,4,No
ORD2422,CUST166,2023-03-21,2023-03-28,7,East,Electronics,UPI,1,743.51,0.3,520.46,Retained,3,No
ORD2423,CUST60,2023-12-05,2023-12-08,3,East,Home Decor,Credit Card,2,2150.56,0.05,4086.06,Retained,5,No
ORD2424,CUST181,2023-11-28,2023-12-05,7,West,Electronics,Net Banking,3,2528.35,0.15,6447.29,Retained,4,No
ORD2425,CUST96,2023-01-30,2023-02-08,9,South,Sports,COD,1,2795.97,0.25,2096.98,Retained,5,No
ORD2426,CUST271,2023-12-25,2023-12-27,2,East,Electronics,Credit Card,4,4128.13,0.01,16347.39,Retained,3,No
ORD2427,CUST317,2023-08-18,2023-08-24,6,East,Sports,Debit Card,2,1024.06,0.18,1679.46,Retained,4,Yes
ORD2428,CUST487,2023-09-28,2023-10-04,6,South,Clothing,UPI,1,4077.59,0.08,3751.38,Retained,5,No
ORD2429,CUST44,2023-07-31,2023-08-09,9,East,Clothing,Debit Card,1,3525.82,0.26,2609.11,Retained,4,Yes
ORD2430,CUST445,2023-01-27,2023-02-05,9,North,Beauty,Debit Card,2,2868.18,0.09,5220.09,Retained,5,No
ORD2431,CUST272,2023-09-01,2023-09-06,5,North,Home Decor,Credit Card,2,3557.73,0.21,5621.21,Retained,5,No
ORD2432,CUST183,2023-03-17,2023-03-22,5,South,Beauty,Debit Card,4,2177.69,0.2,6968.61,Retained,4,No
ORD2433,CUST432,2023-11-14,2023-11-23,9,West,Sports,Net Banking,4,864.31,0.07,3215.23,Retained,4,No
ORD2434,CUST249,2023-06-26,2023-07-04,8,West,Beauty,Debit Card,1,3395.67,0.01,3361.71,Retained,3,Yes
ORD2435,CUST216,2023-06-30,2023-07-07,7,South,Electronics,UPI,1,2718.43,0.12,2392.22,Retained,4,No
ORD2436,CUST323,2023-11-12,2023-11-20,8,South,Sports,UPI,2,3269.0,0.09,5949.58,Retained,3,Yes
ORD2437,CUST99,2023-10-30,2023-11-05,6,North,Clothing,COD,1,1822.39,0.24,1385.02,Churned,4,Yes
ORD2438,CUST64,2023-02-01,2023-02-04,3,West,Home Decor,UPI,1,4552.96,0.24,3460.25,Retained,4,No
ORD2439,CUST374,2023-06-11,2023-06-18,7,East,Sports,Debit Card,2,3019.38,0.14,5193.33,Retained,4,Yes
ORD2440,CUST428,2023-04-08,2023-04-16,8,North,Sports,UPI,1,609.93,0.18,500.14,Churned,3,No
ORD2441,CUST107,2023-05-21,2023-05-29,8,South,Electronics,Credit Card,1,2359.06,0.18,1934.43,Retained,5,No
ORD2442,CUST135,2023-06-24,2023-06-25,1,West,Home Decor,UPI,3,3830.51,0.25,8618.65,Retained,2,Yes
ORD2443,CUST122,2023-02-19,2023-02-26,7,East,Clothing,Net Banking,4,4011.85,0.13,13961.24,Retained,1,Yes
ORD2444,CUST25,2023-06-04,2023-06-07,3,East,Sports,Credit Card,2,2574.07,0.08,4736.29,Retained,3,No
ORD2445,CUST227,2023-11-14,2023-11-16,2,North,Sports,COD,3,4494.79,0.08,12405.62,Retained,5,No
ORD2446,CUST483,2023-01-28,2023-01-30,2,West,Electronics,Net Banking,4,1484.81,0.16,4988.96,Retained,5,No
ORD2447,CUST166,2023-04-17,2023-04-25,8,West,Beauty,Debit Card,4,2170.87,0.13,7554.63,Retained,4,No
ORD2448,CUST201,2023-09-20,2023-09-29,9,South,Clothing,Debit Card,4,4513.27,0.13,15706.18,Retained,5,No
ORD2449,CUST236,2023-05-19,2023-05-22,3,West,Home Decor,Debit Card,3,4502.03,0.03,13100.91,Retained,3,No
ORD2450,CUST40,2023-02-13,2023-02-16,3,West,Sports,Net Banking,3,3491.42,0.22,8169.92,Retained,5,No
ORD2451,CUST161,2023-10-29,2023-11-04,6,North,Sports,Net Banking,4,4323.11,0.06,16254.89,Retained,2,No
ORD2452,CUST112,2023-02-24,2023-02-25,1,West,Clothing,Net Banking,1,626.11,0.06,588.54,Retained,2,No
ORD2453,CUST159,2023-10-27,2023-11-02,6,East,Beauty,Credit Card,1,4351.98,0.12,3829.74,Retained,2,No
ORD2454,CUST423,2023-02-13,2023-02-16,3,North,Sports,Credit Card,3,1738.98,0.07,4851.75,Retained,4,No
ORD2455,CUST73,2023-08-31,2023-09-04,4,North,Clothing,Debit Card,3,1055.99,0.18,2597.74,Retained,5,No
ORD2456,CUST353,2023-11-18,2023-11-27,9,South,Electronics,UPI,3,1348.98,0.11,3601.78,Retained,4,No
ORD2457,CUST356,2023-02-08,2023-02-11,3,West,Beauty,Debit Card,4,2206.25,0.13,7677.75,Retained,5,No
ORD2458,CUST154,2023-09-05,2023-09-06,1,South,Home Decor,COD,1,1405.72,0.16,1180.8,Retained,4,No
ORD2459,CUST303,2023-10-07,2023-10-10,3,East,Sports,Credit Card,3,1738.72,0.06,4903.19,Retained,3,No
ORD2460,CUST189,2023-10-21,2023-10-28,7,North,Clothing,Net Banking,3,847.9,0.05,2416.52,Retained,4,Yes
ORD2461,CUST478,2023-04-28,2023-05-05,7,North,Electronics,Credit Card,2,1621.65,0.26,2400.04,Retained,4,No
ORD2462,CUST325,2023-01-30,2023-02-04,5,North,Home Decor,Net Banking,4,2946.96,0.13,10255.42,Retained,5,No
ORD2463,CUST139,2023-06-03,2023-06-04,1,East,Clothing,COD,2,2320.9,0.12,4084.78,Retained,4,No
